tweet_id,tweet_url,tweet_date,reply_count,like_count,tweet
1606968768386990080,https://twitter.com/VIVAcoid/status/1606968768386990080,2022-12-25 11:03:05+00:00,55,46,"Maling Bobol Rumah Jaksa KPK, Laptop hingga Berkas Raib https://t.co/Bm7ybNcMq4"
1606648687677276161,https://twitter.com/VIVAcoid/status/1606648687677276161,2022-12-24 13:51:11+00:00,98,79,"Demo Intoleran Jelang Natal, Aksi Jamaah Anshoru Syariah Dibubarkan https://t.co/jKYq5yKqjW https://t.co/j7djqlaBGS"
1606509738220720128,https://twitter.com/VIVAcoid/status/1606509738220720128,2022-12-24 04:39:03+00:00,352,3140,"Jenderal TNI Pengguna Pajero Sport Tertimpa Truk Pasir, Netizen: Hukum Karma https://t.co/NuVdBgE8rC #Ramadan https://t.co/cCCw4xN45Q"
1606287522459717638,https://twitter.com/VIVAcoid/status/1606287522459717638,2022-12-23 13:56:03+00:00,66,46,Ganjar Ingin Rempah Indonesia Kembali Kuasai Dunia https://t.co/B3Ny0WbDKJ
1605933948496150528,https://twitter.com/VIVAcoid/status/1605933948496150528,2022-12-22 14:31:04+00:00,313,421,"Charta Politika: Elektabilitas Ganjar 42,8 Persen, Berpotensi Menang Satu Putaran https://t.co/wn3CZG2IbS"
1605789114913394688,https://twitter.com/VIVAcoid/status/1605789114913394688,2022-12-22 04:55:33+00:00,83,403,Bocah SD Bakar Bus Berlogo PDIP Gara-gara Dianggap Angker https://t.co/E8JwZ9eoKi
1605699028137627648,https://twitter.com/VIVAcoid/status/1605699028137627648,2022-12-21 22:57:35+00:00,358,1966,"ILC Bikin Lagi Polling Pilpres, Anies Menang Telak dari Ganjar https://t.co/M38Q608I41"
1605345698714722305,https://twitter.com/VIVAcoid/status/1605345698714722305,2022-12-20 23:33:35+00:00,75,203,"Beredar Flyer BIN-Polri Gerak Batalkan Deklarasi Anies, Ini Respons NasDem https://t.co/Rr3E0b0aik"
1605138835712921601,https://twitter.com/VIVAcoid/status/1605138835712921601,2022-12-20 09:51:35+00:00,97,59,Luhut ke KPK: Jangan Sedikit-sedikit Tangkap Tangan https://t.co/JTFYfDwZ5F
1605025728197980160,https://twitter.com/VIVAcoid/status/1605025728197980160,2022-12-20 02:22:08+00:00,79,43,Amerika Klaim NATO Mampu Hancurkan Rusia Cuma dalam 3 Hari https://t.co/lzFahgFpq2
1604832189317009408,https://twitter.com/VIVAcoid/status/1604832189317009408,2022-12-19 13:33:04+00:00,93,506,Ormas: Jangan Paksa Karyawan Muslim Kenakan Atribut Natal https://t.co/XUG10ED2uo https://t.co/xXcyQYg0xd
1604724485521035264,https://twitter.com/VIVAcoid/status/1604724485521035264,2022-12-19 06:25:06+00:00,826,2196,200 Ribu Banser Siap Bantu Polisi Amankan Gereja saat Misa Natal https://t.co/XSg3ocJnn7
1604700942393561089,https://twitter.com/VIVAcoid/status/1604700942393561089,2022-12-19 04:51:33+00:00,60,25,"Ragukan Anies, Ruhut: Nggak Usah Mimpi, Aku Takut Dia Jadi Bakal Calon Terus https://t.co/BHJvp5DU2N"
