tweet_id,tweet_url,tweet_date,reply_count,like_count,tweet
1606675399269916674,https://twitter.com/detikcom/status/1606675399269916674,2022-12-24 15:37:20+00:00,273,396,Virus Corona (COVID-19) di China terus mengganas. Setengah juga kasus dalam sehari menyerang satu kota. https://t.co/28HPtFDd8S
1606656695702376454,https://twitter.com/detikcom/status/1606656695702376454,2022-12-24 14:23:01+00:00,133,260,Kecelakaan truk pasir timpa mobil TNI milik Brigjen Airlangga berawal saat sopir truk kaget mendengar suara sirene kendaraan Brigjen Airlangga. https://t.co/JtDqsNucMP
1606604599758028800,https://twitter.com/detikcom/status/1606604599758028800,2022-12-24 10:56:00+00:00,308,435,"Isi kekosongan di weekend-mu dengan main asah otak yuk!

Tes gambar satu ini bisa membaca kepribadianmu. Apa bentuk pertama yang kamu lihat pada gambar berikut?

#asahotak https://t.co/9ahO1ugJy9"
1606593915796467712,https://twitter.com/detikcom/status/1606593915796467712,2022-12-24 10:13:33+00:00,62,407,"#Thread Keraton Kasunanan Surakarta kembali geger gegara konflik internal keluarga. Keributan ini berujung penganiayaan hingga penodongan pistol ke cucu PB XIII, BRM Suryo Mulyo.

Berikut kronologi gegeran yang terjadi tadi malam: https://t.co/80pcd4FRa4"
1606585663788355584,https://twitter.com/detikcom/status/1606585663788355584,2022-12-24 09:40:45+00:00,318,281,Mabes TNI memastikan tidak ada luka serius yang diderita Brigjen Airlangga usai mobil yang dikendarainya tertimpa truk pasir di Depok https://t.co/X7OCIGUxJb
1606516339807502336,https://twitter.com/detikcom/status/1606516339807502336,2022-12-24 05:05:17+00:00,91,95,Sejumlah rumah sakit di China dilaporkan kewalahan hadapi lonjakan kasus COVID-19. Bahkan pasien dirawat di lorong-lorong rumah sakit. https://t.co/NBqn2fdZ0j
1606502875873656838,https://twitter.com/detikcom/status/1606502875873656838,2022-12-24 04:11:47+00:00,59,65,Kondisi COVID-19 di China disebut semakin mengkhawatirkan. Pelonggaran aturan lockdown justru membuat banyak warganya tertular penyakit pernapasan tersebut. https://t.co/kFooseWhfo
1606489007721938946,https://twitter.com/detikcom/status/1606489007721938946,2022-12-24 03:16:41+00:00,89,117,Jajaran menteri dari Partai NasDem dinilai akan kena reshuffle buntut dari mendeklarasikan Anies Baswedan jadi calon presiden pada Pilpres 2024. https://t.co/JVRvUeVW3I
1606488065370906624,https://twitter.com/detikcom/status/1606488065370906624,2022-12-24 03:12:56+00:00,48,193,"Warga Gresik geger dengan kepulangan seorang pria bernama Solechul Hadi. Pasalnya, sepengetahuan warga, pria itu sudah meninggal 10 tahun lalu. Namun, kini dia mendadak 'hidup lagi'. https://t.co/gmpShqr9bu"
1606224092528508929,https://twitter.com/detikcom/status/1606224092528508929,2022-12-23 09:44:00+00:00,401,359,Menteri Perdagangan Zulkifli Hasan mengatakan pemerintah akan mengimpor gula kristal putih sebanyak 991.000 ton tahun depan.  https://t.co/kNuIiw0fyG
